time	V(vout)
1.871542857142857e-005	5.002253e+000
1.878657142857143e-005	4.963922e+000
1.885771428571429e-005	4.924231e+000
1.892885714285715e-005	4.883181e+000
1.900000000000000e-005	4.840771e+000
1.900012500000000e-005	4.840695e+000
1.900017500000000e-005	4.840672e+000
1.900027500000000e-005	4.840651e+000
1.900030000000000e-005	4.840652e+000
1.900100000000000e-005	4.840812e+000
1.907242857142857e-005	4.858364e+000
1.914385714285714e-005	4.877599e+000
1.921528571428571e-005	4.898518e+000
1.928671428571428e-005	4.921121e+000
1.935814285714286e-005	4.945407e+000
1.942957142857143e-005	4.971377e+000
1.950100000000000e-005	4.999030e+000
1.950174999999999e-005	4.999330e+000
1.950177500000000e-005	4.999336e+000
1.950182500000000e-005	4.999338e+000
1.950182656250000e-005	4.999338e+000
1.950200000000000e-005	4.999263e+000
1.957314285714285e-005	4.967343e+000
1.964428571428571e-005	4.934065e+000
1.971542857142857e-005	4.899427e+000
1.978657142857143e-005	4.863431e+000
1.985771428571428e-005	4.826076e+000
1.992885714285714e-005	4.787361e+000
2.000000000000000e-005	4.747288e+000
2.000012500000000e-005	4.747217e+000
2.000017500000000e-005	4.747195e+000
2.000027500000000e-005	4.747177e+000
2.000030000000000e-005	4.747180e+000
2.000100000000000e-005	4.747362e+000
2.006257142857140e-005	4.764501e+000
2.012414285714282e-005	4.782854e+000
2.018571428571422e-005	4.802422e+000
2.024728571428563e-005	4.823203e+000
2.030885714285704e-005	4.845199e+000
2.037042857142845e-005	4.868408e+000
2.043199999999986e-005	4.892832e+000
2.046699999999969e-005	4.907360e+000
2.048500000000007e-005	4.915006e+000
2.050100000000000e-005	4.921885e+000
2.050174999999999e-005	4.922210e+000
2.050177500000000e-005	4.922217e+000
2.050182500000000e-005	4.922220e+000
2.050182656250000e-005	4.922220e+000
2.050200000000000e-005	4.922150e+000
2.051063894531207e-005	4.918668e+000
2.051927789062415e-005	4.915157e+000
2.052791683593623e-005	4.911617e+000
2.053655578124830e-005	4.908049e+000
2.054519472656038e-005	4.904452e+000
2.055383367187246e-005	4.900826e+000
2.056247261718453e-005	4.897172e+000
2.062295261718156e-005	4.870911e+000
2.072295261718156e-005	4.825362e+000
2.082295261718156e-005	4.777402e+000
2.084824510044134e-005	4.764973e+000
2.087353758370111e-005	4.752335e+000
2.089883006696089e-005	4.739488e+000
2.092412255022067e-005	4.726432e+000
2.094941503348045e-005	4.713166e+000
2.097470751674022e-005	4.699692e+000
2.100000000000000e-005	4.686008e+000
2.100012500000000e-005	4.685941e+000
2.100017500000000e-005	4.685921e+000
2.100027500000000e-005	4.685906e+000
2.100030000000000e-005	4.685909e+000
2.100100000000000e-005	4.686113e+000
2.105814285714285e-005	4.703802e+000
2.111528571428571e-005	4.722504e+000
2.117242857142857e-005	4.742220e+000
2.122957142857143e-005	4.762950e+000
2.128671428571428e-005	4.784693e+000
2.134385714285714e-005	4.807450e+000
2.140100000000000e-005	4.831221e+000
2.140199999999999e-005	4.831645e+000
2.141599999999993e-005	4.837719e+000
2.142814285714279e-005	4.843029e+000
2.144028571428566e-005	4.848385e+000
2.145242857142853e-005	4.853788e+000
2.146457142857140e-005	4.859237e+000
2.147671428571427e-005	4.864732e+000
2.148885714285713e-005	4.870274e+000
2.150100000000000e-005	4.875862e+000
2.150174999999999e-005	4.876209e+000
2.150177500000000e-005	4.876217e+000
2.150182500000000e-005	4.876222e+000
2.150182656250000e-005	4.876222e+000
2.150200000000000e-005	4.876157e+000
2.151927894531165e-005	4.869666e+000
2.153655789062330e-005	4.863069e+000
2.155383683593495e-005	4.856363e+000
2.157111578124661e-005	4.849551e+000
2.158839472655826e-005	4.842631e+000
2.160567367186991e-005	4.835603e+000
2.162295261718156e-005	4.828468e+000
2.172295261718156e-005	4.785814e+000
2.182295261718156e-005	4.740716e+000
2.184824510044134e-005	4.729007e+000
2.187353758370112e-005	4.717085e+000
2.189883006696089e-005	4.704951e+000
2.192412255022067e-005	4.692605e+000
2.194941503348045e-005	4.680047e+000
2.197470751674022e-005	4.667276e+000
2.200000000000000e-005	4.654293e+000
2.200012500000000e-005	4.654228e+000
2.200017500000000e-005	4.654210e+000
2.200027500000000e-005	4.654198e+000
2.200030000000000e-005	4.654202e+000
2.200100000000000e-005	4.654425e+000
2.204748705357159e-005	4.669941e+000
2.209397410714318e-005	4.686156e+000
2.214046116071477e-005	4.703069e+000
2.218694821428636e-005	4.720680e+000
2.223343526785796e-005	4.738990e+000
2.227992232142955e-005	4.757997e+000
2.232640937500114e-005	4.777703e+000
2.235135089285812e-005	4.788367e+000
2.237629241071510e-005	4.799273e+000
2.240123392857208e-005	4.810422e+000
2.242617544642906e-005	4.821813e+000
2.245111696428604e-005	4.833448e+000
2.247605848214302e-005	4.845325e+000
2.250100000000000e-005	4.857444e+000
2.250175000000000e-005	4.857810e+000
2.250177500000000e-005	4.857819e+000
2.250182500000000e-005	4.857825e+000
2.250182656250000e-005	4.857824e+000
2.250200000000000e-005	4.857764e+000
2.256100000000000e-005	4.836424e+000
